76,7182,# of Trees and Shrubs,TRUE,2,1,How many trees/shrubs are involved?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,951
81,501244,Approximate Budget,TRUE,1,2,Approximate budget for design services (excluding product costs),Approximate budget for design services (excluding product costs),0,0,,TRUE,FALSE,-9999,TRUE,FALSE,656
88,7566,Floorplan,TRUE,1,1,Floorplan,,7232,0,,TRUE,FALSE,-9999,TRUE,FALSE,617
89,7567,Cabinets,TRUE,2,1,Cabinets,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
90,7568,Appliances,TRUE,3,1,Appliances,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
91,7569,Countertops,TRUE,4,1,Countertops,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
92,7570,Sinks,TRUE,5,1,Sinks,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
93,7571,Flooring,TRUE,6,1,Flooring,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
94,7572,Lighting,TRUE,7,1,Lighting,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,617
95,503473,Do you need temporary storage for your home project?,FALSE,5,2,Do you need temporary storage for your home project?,Do you need temporary storage for your home project?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,622
96,4490,Style of Greenhouse,TRUE,1,1,What style greenhouse do you want? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,619
97,4492,Additional Greenhouse Options,TRUE,2,1,What other features do you want in your greenhouse? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,619
98,40001,Materials Provided by Homeowner,TRUE,4,2,Will you provide materials for this request?,Homeowner to provide materials?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,905
99,269,Kind of Project,TRUE,1,1,What kind of project is this?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,620
100,272,Roof Options,TRUE,2,1,Choose your roofing options.,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,620
101,273,Options,TRUE,3,1,Select from the following options. (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,620
102,500766,Project Description,TRUE,1,1,What best describes this project?,What best describes this project?,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,624
103,160802,Type of Addition,TRUE,2,1,What kind of addition do you want?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,629
104,500984,Rooms Included:,TRUE,3,1,Select the rooms included in this project:,Select the rooms included in this project:,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,624
105,160804,Requires Work on Historical Structure,TRUE,4,2,Does this project require work on a historical structure?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,624
106,160805,Request for Commercial Location,TRUE,5,2,Is this request for a commercial (non-residential) location?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,624
107,502445,Nature of project,TRUE,1,1,What best describes this remodel / renovation project?,What best describes this remodel / renovation project?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,622
108,5336,Rooms to be Remodeled,TRUE,2,1,Select the rooms that will be part of your remodel.,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,622
109,502978,Are you planning to remodel a master bedroom?,TRUE,1,1,Are you planning to remodel a master bedroom?,Are you planning to remodel a master bedroom?,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,623
110,502977,How many bedrooms do you want to remodel?,TRUE,2,1,How many bedrooms do you want to remodel?,How many bedrooms do you want to remodel?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,623
111,502976,How extensively do you want to remodel your bedroom(s)?,TRUE,3,1,How extensively do you want to remodel your bedroom(s)?,How extensively do you want to remodel your bedroom(s)?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,623
112,4411,Design Preparation,TRUE,2,1,What type of design preparation has been done?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,723
113,503013,What type of second floor addition will this be?,TRUE,2,1,What type of second floor addition will this be?,What type of second floor addition will this be?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,624
114,503017,On what floor is the room you want remodeled?,TRUE,2,1,On what floor is the room you want remodeled?,On what floor is the room you want remodeled?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,625
115,503018,What type of guest house/casita addition will this be?,TRUE,2,1,What type of guest house/casita addition will this be?,What type of guest house/casita addition will this be?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,626
116,503313,Select the room(s) that will be part of your remodel.,TRUE,1,1,Select the room(s) that will be part of your remodel.,Select the room(s) that will be part of your remodel.,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,630
117,5649,Size of Garage,TRUE,1,1,What size garage do you want?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,631
118,500986,Type of Garage,TRUE,2,1,What type of garage do you want to build?,What type of garage do you want to build?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,631
119,5650,Garage Features,TRUE,3,1,What features do you want? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,631
120,7253,Project Type,TRUE,1,1,What best describes this architectural project?,,0,0,,TRUE,FALSE,-9999,TRUE,FALSE,632
121,7254,Building Type,TRUE,1,1,What type of building is involved?,,0,0,,TRUE,FALSE,-9999,TRUE,FALSE,638
122,7255,Needs,TRUE,3,1,What architectural services do you need? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,632
123,7256,Approx. Budget (Fees + Construction),TRUE,4,1,What is the approximate total budget for the job (including both architect fees and construction)?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,632
124,7257,Approx. Square footage,TRUE,5,1,What is the approximate square footage of your project?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,632
125,4834,Nature of project,TRUE,1,1,What is the nature of this landscaping project?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,655
126,1148,Landscaping to be installed,TRUE,2,1,Select what will be included in your landscaping project.,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,1120
127,7582,Type of Pool,TRUE,1,1,What type of pool will be remodeled?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,634
128,7583,Pool Material,TRUE,2,1,What primary material is the pool surface made of?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,634
129,7584,Remodel to Include,TRUE,3,1,Select the features your are considering for your pool remodel:,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,634
130,6841,Basement Features,TRUE,1,1,What features do you want in your basement? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,635
132,6842,Basement Area Description,TRUE,3,1,My basement is currently:,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,635
133,6843,Square Footage,TRUE,4,1,What is the square footage of your basement?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,635
134,7240,Extensiveness of Remodel,TRUE,1,1,How extensively do you want to remodel your bathroom?,,0,0,,TRUE,FALSE,-9999,TRUE,FALSE,636
135,7234,Shower / Bath,TRUE,2,1,Shower / Bath,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
136,7235,Toilet,TRUE,3,1,Toilet,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
137,7236,Cabinets / Vanity,TRUE,4,1,Cabinets / Vanity,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
138,7237,Countertops,TRUE,5,1,Countertops,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
139,7238,Sinks,TRUE,6,1,Sinks,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
140,7239,Flooring,TRUE,7,1,Flooring,,7232,0,,TRUE,FALSE,-9999,TRUE,TRUE,636
142,7686,Scope of Remodel,TRUE,1,1,What best describes this garage remodel?,,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
143,7688,Storage cabinets / shelving,TRUE,2,1,Storage cabinets / shelving,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
144,7745,Garage doors,TRUE,3,1,Garage doors,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
145,7689,Insulation,TRUE,4,1,Insulation,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
146,7690,Flooring,TRUE,5,1,Flooring,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
147,7691,Electrical,TRUE,6,1,Electrical,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
148,7695,Interior walls or drywall,TRUE,7,1,Interior walls or drywall,,7687,0,,TRUE,FALSE,-9999,TRUE,TRUE,637
149,4435,Remodeling Needs,TRUE,2,1,What needs to be worked on? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,638
150,7627,Type of tub install,TRUE,1,1,What type of bathtub do you want installed?,,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,644
151,7630,Plumbing fixtures,TRUE,2,1,"Plumbing fixtures (faucets, drains, etc)",,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,642
152,7631,Tile,TRUE,3,1,Tile,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,642
153,502913,What type of pool will be resurfaced?,TRUE,1,1,What type of pool will be resurfaced?,What type of pool will be resurfaced?,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,640
154,502914,What pool surface finishes are you interested in?,TRUE,3,1,What pool surface finishes are you interested in?,What pool surface finishes are you interested in?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,640
155,6268,Deck Material,TRUE,1,1,What material do you want to build the deck with?,,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,641
156,7629,Bathtub,TRUE,1,1,Bathtub,,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,642
157,503256,What type of tile do you need installed or repaired?,TRUE,2,1,What type of tile do you need installed or repaired?,What type of tile do you need installed or repaired?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,643
158,200105,Current Bathtub,TRUE,1,1,What style is your current bathtub?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,646
159,200106,Desired Color/Finish,TRUE,2,1,What type of color and finish are you considering?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,646
160,200107,Wall Surround or Panel Needed,TRUE,3,1,Are you also interested in a wall surround or wall panel system?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,646
161,200108,Accessories of Interest,TRUE,4,1,Which accessories are you interested in learning more about? (Optional),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,646
162,5666,Location of Damage,TRUE,1,1,Where is the damage located? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,647
163,5667,Size of Affected Area,TRUE,2,1,How large is the affected area?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,647
164,5668,Signs of Damage,TRUE,3,1,What are the signs of Damage? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,647
165,5669,Noticed Problem,TRUE,4,1,How long have you been aware of problem?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,647
166,1443,Cause of Damage,TRUE,4,1,Select possible causes of the water damage.,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,648
167,5670,Damaged Materials,TRUE,6,1,What materials are damaged? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,647
168,1565,Type of Water Damage,TRUE,2,1,How extensive is the water damage? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,648
169,1446,Time Area has been Wet,TRUE,3,1,How long has the area been wet?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,648
170,1444,Number of Rooms Affected,TRUE,5,1,How many rooms in your home are currently being affected by the damage?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,648
171,502405,Project Description,TRUE,1,1,What best describes this project?,What best describes this project?,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,649
172,500785,Project Type,TRUE,2,1,What type of project is this?,What type of project is this?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,649
173,502406,Work included,TRUE,3,1,What types of work will be included in this project? (Select all that apply),What types of work will be included in this project? (Select all that apply),0,0,,FALSE,FALSE,-9999,TRUE,FALSE,649
174,4684,Problem Assessment,TRUE,1,1,What services do you need? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,650
175,4686,Home Description,TRUE,2,1,Which of the following describes your home? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,650
176,1564,Type of Smoke Damage,TRUE,2,1,How bad is the smoke or fire damage? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,651
177,1214,When the Incident Occurred,TRUE,3,1,When did the fire occur?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,651
178,1449,Structure(s) affected,TRUE,4,1,What part of the structure is affected?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,651
179,4764,Damage Estimate,TRUE,2,1,How bad is the storm or wind damage?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,652
180,4762,When damage occurred,TRUE,3,1,When did the damage occur?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,652
181,4753,Number of rooms affected,TRUE,4,1,How many rooms are being affected?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,652
182,4763,Structure Problems,TRUE,5,1,What part of the interior structure is affected? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,652
183,4760,Damage Assessment,TRUE,2,1,How bad is the damage? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,653
184,4755,Is there power available?,TRUE,5,1,Is there power currently available to or near the home?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,653
185,5614,Nature of Project,TRUE,1,1,What is the nature of this project? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,654
186,3030,Need for Lighting Designer,TRUE,2,1,Why do you need a lighting designer?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,654
187,3033,Areas Needing Lighting,TRUE,3,1,What areas of the house need lighting design?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,654
188,4837,Square footage,TRUE,2,1,Which areas of your yard do you want to be designed? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,664
189,4839,Who will install?,TRUE,3,1,Who will install the landscaping?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,655
190,7186,What is the approximate size of the area to be landscaped?,TRUE,4,1,What is the approximate size of the area to be landscaped?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,655
191,1501,Project Type,TRUE,1,1,What type of project is this?,,0,0,,TRUE,FALSE,-9999,TRUE,TRUE,656
192,1196,Project Type,TRUE,1,1,What type of project is this?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,657
193,5509,Specific Needs,TRUE,3,1,Please select your specific needs. (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,657
194,5684,Nature of Project,TRUE,1,1,What is the nature of this project?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,658
195,5685,Specific Needs,TRUE,2,1,Specify your needs below (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,658
196,626,Project Description,TRUE,1,1,What best describes your bathroom project? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,659
197,501434,Type of Bathroom,TRUE,2,1,What type of bathroom will be designed?,What type of bathroom will be designed?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,659
198,501437,Areas Included,TRUE,3,1,Select the areas included in this bathroom design project: ,Select the areas included in this bathroom design project: ,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,659
199,4679,Areas to be Evaluated,TRUE,2,1,How many areas would you like to be evaluated? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,660
200,4681,Other services,TRUE,3,1,What types of specific services interest you? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,664
201,645,Project Description,TRUE,1,1,What best describes your kitchen project? (Select one),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,661
202,501432,Floorplan,TRUE,2,1,Are you considering changing the kitchen floorplan?,Are you considering changing the kitchen floorplan?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,661
203,501436,Areas Included,TRUE,3,1,Select the areas included in this kitchen design project:,Select the areas included in this kitchen design project:,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,661
204,4440,Type of Disabilities,TRUE,1,1,What kind of disabilities need to be addressed? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,662
205,4433,Kind of Residence,TRUE,3,1,What kind of residence is it?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,895
206,4672,Reason for Consultant,TRUE,1,1,Why do you need a professional organizing consultant?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,663
207,4673,Areas to be Organized,TRUE,2,1,What areas need organizing?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,663
208,4675,Organization Problems,TRUE,3,1,What kinds of things need organizing? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,663
212,806,Damage Repair Type,TRUE,1,1,What kind of damage do you need repaired?  (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,802
213,808,Presence of Water,TRUE,5,1,Is water present or leaking from the area in need of repair?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,802
214,5537,Type of Project,TRUE,1,1,What type of project is this?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,667
215,5738,Type of Engineer,TRUE,2,1,What type of engineer do you need?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,667
216,1497,Need for Engineer,TRUE,3,1,Why do you need an engineer? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,667
217,359,Architectural drawings,TRUE,4,1,Are there architectural drawings for your project?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,667
218,1498,Wall Construction Type,TRUE,5,1,What type of wall construction are you using?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,667
219,5195,Need for Soil Engineer,TRUE,1,1,Why do you need a soil engineer? (Check all that apply)),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,668
220,5196,Type of Project,TRUE,2,1,What type of project is it?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,668
221,7082,Damage Repair Type,TRUE,1,1,Why do you need your foundation rasied? (Check all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,669
222,7083,Presence of Water,TRUE,2,1,Is water present or leaking from the area in need of repair?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,669
223,5573,Nature of Project,TRUE,2,1,What is the nature of the project?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,933
224,502793,Are you arranging the backhoe?,TRUE,2,1,Are you arranging the backhoe?,Are you arranging the backhoe?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,670
225,502794,Are you going to do the presoaking?,TRUE,3,1,Are you going to do the presoaking?,Are you going to do the presoaking?,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,670
228,500603,Square footage of home:,TRUE,5,1,What is the approximate square footage of your home?,Square footage of home:,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,987
229,4968,Home Age,TRUE,2,1,How old is the home? (In years),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,1011
230,4656,Reason for inspection,TRUE,1,1,Why do you need a waterproof inspection service?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,672
231,4657,Inspection needs,TRUE,2,1,"For testing and evaluation, what specific item in your home needs to be inspected?",,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,672
232,5100,Kind of Roof,TRUE,1,1,What kind of roof needs certification?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,673
233,5107,Roof leaked,TRUE,2,1,Has the roof ever leaked?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,673
234,536,Stories of Home,TRUE,3,1,How many stories is your home?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,673
235,6890,Primary Motivation,TRUE,1,1,What is your primary motivation for getting a home energy audit? (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,674
236,6911,How old is your home (in years)?,TRUE,3,1,How old is your home (in years)?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,674
237,6891,Please select any primary areas of concern: (Select all that apply),TRUE,4,1,Please select any primary areas of concern: (Select all that apply),,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,674
238,6872,Stories in House,TRUE,4,1,How many stories is your home?,,0,0,,FALSE,FALSE,-9999,TRUE,FALSE,1023
